id,volume,year,fake,editor
5bc5dd42-09ab-4ce7-bf5b-8355ee95577c-153,153,2016,0,126913097
1954882c-493a-4098-abe4-fcd30f330157-120,120,2014,0,49655786
250bfd38-00d4-4635-9507-8838d79ebb72-48,48,2013,0,36245210
4c8a81b0-9ddf-4e32-adfe-00fdbc9f9fcc-86 2,86 2,2012,0,9115179
15049b43-0af1-46bb-8a0b-83e5510cefa0-59 23,59 23,2011,0,8555757
10aeaa7b-eb72-46ce-9823-168542246e83-25 5,25 5,2008,0,4257476
02bf11d4-dd88-4e0e-b7c4-084d3fa17c2f-nan,,2023,0,1398308371
69f81360-7402-42dc-8bfe-7e0ddd495b8b-134,134,2022,0,1965955400
7dbe09db-be44-4485-9711-8986e1c3bd6d-31,31,2021,0,15640403
85fde20d-1999-472d-b2ac-8f44f59809fc-10,10,2021,0,2112805779
5a4315f2-7985-483e-a8a3-0f513afa190c-nan,,2023,0,267945500
87c855fc-c59a-4443-832a-e5b1ca14b9f3-14,14,2022,0,50859553
142347a8-a3f6-4ce4-bc56-09bc8fc9461d-9,9,2022,0,548644640
983fd916-c977-4314-840b-3fdd258647fe-46,46,2021,0,1398510823
1a29df73-1926-4aee-af99-8b3b4537f9a0-24,24,2021,0,520840904
1cd505d9-195d-4f99-b91c-169e872644d4-nan,,2021,0,66814404
0ed0ece3-f3ec-4835-aaab-1d840a580c55-39,39,2021,0,49902943
6b6df2de-21bc-4137-9859-3fcef46f6a21-2021,2021,2021,0,2122804645
0fe66fba-fbae-4230-afc2-1ec945024c86-29,29,2019,0,2048321296
9bdb673f-49a2-4f38-b2fc-618ea577a4ad-136,136,2019,0,2859571
e940bdf3-601c-415d-95ed-9c0197737d03-8,8,2018,0,52550528
eb073d51-e2dd-43a0-a9b2-8bd80eb3c976-nan,,2018,0,741807001
dce542ed-f32a-410a-9ad0-ce01afb35cde-nan,,2018,0,8865252
027ffd21-ebb0-4af8-baf5-911124292fd0-nan,,2017,0,4143365
185d0b79-ac59-4503-bb30-14fca2190fc0-10,10,2020,0,32593111
7eae9fc4-93b3-4df2-a7d0-e1f56d65dab2-26 4,26 4,2018,0,113019868
8d7ff3bd-2385-47a4-8f55-b2c48363704b-12,12,2020,0,2053403512
02bf11d4-dd88-4e0e-b7c4-084d3fa17c2f-125,125,2010,0,90959725
739f9e67-4bdc-4221-83b9-7dfa3263631c-50,50,1960,0,305757235
739f9e67-4bdc-4221-83b9-7dfa3263631c-44,44,1954,0,38900673
4ebf6aad-eb7e-4e84-8fd9-cc79a4158c49-45,45,2021,0,300864215
1186b14a-7b03-409b-97c0-b8ff77066e0b-151,151,2021,0,465668153
1186b14a-7b03-409b-97c0-b8ff77066e0b-nan,,2021,0,23522796
9c4d02b0-3cd7-4b37-8b68-9e9eb96472f6-33,33,2021,0,618711764
9b631161-6615-499b-8750-7d170788c514-46,46,2021,0,50480424
80c7d68a-cb07-4bb4-b5fb-406f73659716-nan,,2021,0,435386144
89489694-27f4-47d8-b7da-38d0780b7357-40,40,2019,0,5536745
619f1d85-7b3f-451d-b795-3f40e3019fd4-nan,,2018,0,28031034
056efaa3-b9f5-41c6-b9d1-668f5d6fa759-39 ( Pt 3),39 ( Pt 3),1995,0,98295216
40d15aa1-c74e-4ad7-8745-8120cf39865e-8,8,1989,0,2558299
be6bebbc-846f-454e-938a-cde6d9c9df4b-30 ( Pt 3),30 ( Pt 3),2008,0,755467617
6401bb05-050b-4beb-8824-066cb2938eb4-nan,,2020,0,575038685
0aed7a40-85f3-4c66-9e1b-c1556c57001b-13,13,2018,0,916497476
c0fcfef6-778d-44e2-967e-3c129214166a-29,29,2016,0,364689779
da025a2f-daa1-4351-92a7-3ebbe15ebd9b-31,31,2009,0,144756687
175cd389-c5bd-489e-a4d3-a03010e52343-6,6,2013,0,145585059
14e703a0-3798-4446-9a68-94bd2a918b4d-13 6,13 6,2012,0,3885358
09246bed-4d95-4656-9c5b-5ce1b3074cb3-159,159,2012,0,3391776
a0ce3a50-4870-47f5-b0e1-52b73e07f50f-10 9,10 9,2008,0,2107388998
cc6aaf97-8b1f-4911-853f-9b7dd1395530-2,2,1996,0,486872916
87594dc3-0bac-42da-9bb5-1a2c166e4ae5-nan,,2021,0,7412688
b308ec25-8043-470a-a42b-0f3f8741f387-16,16,2020,0,52208693
83ff973b-8a0e-4e00-a06a-2cfd9e222de9-11,11,2013,0,802184749
3096eb5c-d18c-4877-94cd-28edd3a9c357-14,14,2017,0,2953052
0d46a6d7-94c8-4206-a9f6-6a81388f964d-53 11,53 11,2010,0,152305808
915bb47a-fb19-46a3-accd-316718d6ed7e-14,14,2008,0,593122713
44b820ce-9b6d-4bb2-8b5f-af58b97ae262-5,5,2006,0,2133904842
ab042adb-76b4-42b3-ab2c-81762940e6b9-43,43,2008,0,114515001
08a73e8c-80f1-443c-bc04-6445466194ec-56,56,2008,0,7486333
585f106b-e284-48f5-acab-36aab12a5ab8-nan,,2021,0,2054846420
d6542658-10f5-4d1f-85cf-fa0b5f23c258-12,12,2019,0,932881834
e49e5c20-4698-44b0-be2d-d13bd84190aa-22,22,2019,0,152383211
edfb3c30-7e3b-4bc0-8fca-85efa19ae53c-nan,,2019,0,153766952
b7a046c1-ab7d-4b9d-9e12-21a87a4914b3-37,37,2018,0,2142273084
06b4cf16-aa4c-4719-887b-f95dcacc0440-29,29,2017,0,2152947756
d64970b5-c111-42a8-aef4-66705a3b73dd-59,59,2021,0,2118877135
1283a59c-0d1f-48c3-81d7-02172f597e70-64,64,2019,0,2504848
074e1182-55bc-4c39-ae48-40280cdec7bb-75,75,2012,0,3203819
1283a59c-0d1f-48c3-81d7-02172f597e70-60,60,2012,0,5522400
f48a1bc9-b0e5-446b-a40b-a9d2497f3e04-77 6,77 6,2013,0,2109286096
f48a1bc9-b0e5-446b-a40b-a9d2497f3e04-69 7,69 7,2005,0,7729879
cf1b9554-455e-4565-a1ae-aa7d9a10b8ab-39 2,39 2,2004,0,370942971
d4a381fe-9cc2-48c5-bf20-64eefeaedc2b-56 1,56 1,2010,0,2068607107
39da5af4-7f26-4cc8-8363-968068328ded-4 4,4 4,2009,0,3463087
8f99db2e-5ab5-462f-829a-8eeced9b7be1-1184 1-2,1184 1-2,2008,0,50988239
398b46b8-6014-4478-b7af-f477167f7bde-127,127,2014,0,2181984029
0c74341d-dff9-455e-a401-8950f0826867-22,22,2013,0,50080803
3066c994-687a-417d-9f08-dabb65f37093-23,23,2022,0,1576372398
b712be20-2e99-48d0-a5dd-e62e6ffc3fdb-74,74,2022,0,2114081152
666e1b2f-6010-4013-8eef-a73479368d2c-2,2,1987,0,1739414
bade12e5-f20e-4b51-83a6-534e3705569a-98 10,98 10,2019,0,144364682
3a435ff9-d0c3-4eb9-9a89-992c0f8bf398-12,12,2020,0,157979870
87c855fc-c59a-4443-832a-e5b1ca14b9f3-12,12,2020,0,1892614
91b19bbf-b6f0-46c2-bbec-6bcfb5463d4d-28,28,2023,0,2099666872
d30776c0-e524-4f14-a524-871d0586862c-14,14,2022,0,40147419
011cf95e-1c33-4d8e-84b9-1dd5c95629f6-48,48,2022,0,2004411987
3adfa7f3-9db0-4c0c-8e5c-37b206d7b0e3-23,23,2022,0,4266435
6e136537-18d9-44b2-a3e0-6d07e57e7283-19,19,2022,0,47658809
b79b0683-c9ee-47d6-b861-a68e5b40219f-nan,,2021,0,2770706
91b19bbf-b6f0-46c2-bbec-6bcfb5463d4d-26,26,2021,0,2064927386
66cbe005-8711-470d-9957-9a81e8388a74-74,74,2021,0,2063312517
571af341-cf5e-4257-a1e4-16c38480bee1-64,64,2020,0,910908293
f01cecb2-2e15-44d4-97ce-2575886e7d01-28,28,2022,0,5430123
92b4cb41-aa87-4854-aaad-ce30d0e6deb1-34,34,2021,0,65732228
2ae18de8-1e0b-4f92-9aa3-866ffc4f36e7-99,99,2020,0,3293762
0de80c9b-b164-4398-b00a-da2fc3b25376-2020,2020,2020,0,4647328
f688ea21-8778-4adc-aa9a-63535e68bf09-24,24,2020,0,775112438
23646b6a-80e0-4e15-8458-793e9a299698-26,26,2019,0,49573174
26c84d4a-ce4a-4dbd-879b-d2507b6acf04-50,50,2018,0,877614771
2ea11618-81a8-44f4-9884-0edc41a4b13c-41,41,1983,0,4689104
98b01b3e-721b-493f-a2de-aac73baf7697-24,24,2005,0,50061908
98b01b3e-721b-493f-a2de-aac73baf7697-40,40,2004,0,113019868
d0046ca9-9064-464a-ab1f-8947412a4f14-196 1,196 1,1991,0,22440682
38278c2e-2198-4d61-b807-f318d824b077-9,9,1988,0,2888594
7d071626-1aa2-4dad-a259-bcccedccf44d-160,160,1984,0,2047005708
bf59074e-18fd-4f9a-a1b0-a9bafc16f518-95,95,1982,0,1720873929
678ce279-560b-4a6c-af55-ff68d5c2b544-2,2,1982,0,2114904857
bc4a5170-6e34-4e60-89c4-7f18aee8bf23-5 5,5 5,1981,0,13298651
d0046ca9-9064-464a-ab1f-8947412a4f14-113 1,113 1,1981,0,344271582
8f99db2e-5ab5-462f-829a-8eeced9b7be1-184 4,184 4,1980,0,8922637
b1994124-f1e8-4f96-a165-b6f19a04fe7e-74,74,2019,0,4966730
0aed7a40-85f3-4c66-9e1b-c1556c57001b-11,11,2016,0,30948403
2b946b35-df57-49f8-9d9a-045ee806060f-167,167,1964,0,2059026341
066fa0b1-bbd7-4e12-a6ad-cafd76ba0811-31 6,31 6,1998,0,2055297849
63ed87ae-e104-4cfe-91c9-eb1f2f9ed5b0-17 29,17 29,2015,0,15791871
fb4d95f0-46a7-4feb-b6fb-bffa7b98f19a-13,13,2019,0,1435565395
5206db5e-119e-4015-8871-2265648b8626-90-B,90-B,2007,0,4575411
938045a1-b90a-46d7-a099-5aa234412fdb-25,25,2017,0,48694279
a00fde74-d8df-4613-b825-0fff9f531d3f-abs/2205.12009,abs/2205.12009,2022,0,2542754
cbbe61ca-ba31-4f0a-b64c-49da7a69f20c-27,27,2022,0,291167502
b07ad337-ba9f-48ca-a0ff-59d1643601ac-nan,,2022,0,745609675
e693dc83-bbed-4844-bfa8-a14861fdf715-574 2,574 2,2015,0,422505096
21b36238-c30e-4cf2-aaff-afc89e023d0e-5 4,5 4,2009,0,3425744
011a90c7-7490-45ee-ae3e-63c72d01a408-2009,2009,2009,1,2879026
011cf95e-1c33-4d8e-84b9-1dd5c95629f6-2022,2022,2022,1,8108943
0199040d-80b8-461d-b4d3-66056764c7bc-1972,1972,1972,1,2770825
01c7a86f-47d6-4459-8052-37d94f99a653-2020,2020,2020,1,5902091
01c93b25-c79d-47c7-8eb6-79ac1e1d685f-2019,2019,2019,1,145133879
02605ee0-36de-43af-82fd-5d4653ff6b7e-2019,2019,2019,1,63265010
027ffd21-ebb0-4af8-baf5-911124292fd0-2017,2017,2017,1,2054946750
027ffd21-ebb0-4af8-baf5-911124292fd0-2019,2019,2019,1,5372806
02af1b8c-6768-4f42-afd4-0eee77887a50-2014,2014,2014,1,1855173
02bf11d4-dd88-4e0e-b7c4-084d3fa17c2f-2023,2023,2023,1,47802066
02bf11d4-dd88-4e0e-b7c4-084d3fa17c2f-2010,2010,2010,1,6600071
043f505b-68a5-43c2-bed4-09a34982173e-1992,1992,1992,1,387931805
043f505b-68a5-43c2-bed4-09a34982173e-1988,1988,1988,1,602338749
043f505b-68a5-43c2-bed4-09a34982173e-1991,1991,1991,1,145741402
044718f7-28e8-4855-964c-63e15e19aaf4-2017,2017,2017,1,48656150
056efaa3-b9f5-41c6-b9d1-668f5d6fa759-1995,1995,1995,1,5902091
066fa0b1-bbd7-4e12-a6ad-cafd76ba0811-1998,1998,1998,1,31814634
06b4cf16-aa4c-4719-887b-f95dcacc0440-2017,2017,2017,1,1380548082
074e1182-55bc-4c39-ae48-40280cdec7bb-2012,2012,2012,1,36245210
07931092-9002-4e9f-a62d-00af30be540f-2020,2020,2020,1,2375611
07a7931f-f249-4ae5-8cce-dd0ab1903d5a-2016,2016,2016,1,7023574
07cdd50b-b8ae-4d6a-a59a-cc06582d3287-1983,1983,1983,1,1804561
07ffccdd-217b-4082-9708-128ec80a1338-1998,1998,1998,1,734513599
0822abe9-1a76-4fa0-be43-9c25f0418f8e-2004,2004,2004,1,1821867
08a73e8c-80f1-443c-bc04-6445466194ec-2008,2008,2008,1,5344924
08ee3346-e195-4333-b008-be3a4f9e23cd-2016,2016,2016,1,8183327
09246bed-4d95-4656-9c5b-5ce1b3074cb3-2012,2012,2012,1,515361717
098d941f-120e-4f86-8969-40004d31e9ec-2018,2018,2018,1,4370414
099a2ecc-54f9-42d3-9ea0-0189027aa04f-2021,2021,2021,1,2018331958
0aed7a40-85f3-4c66-9e1b-c1556c57001b-2013,2013,2013,1,1422622894
0aed7a40-85f3-4c66-9e1b-c1556c57001b-2015,2015,2015,1,4485912
0aed7a40-85f3-4c66-9e1b-c1556c57001b-2018,2018,2018,1,114290954
0aed7a40-85f3-4c66-9e1b-c1556c57001b-2016,2016,2016,1,2113563322
0aed7a40-85f3-4c66-9e1b-c1556c57001b-2020,2020,2020,1,36857302
0afa59aa-6c0d-46a7-92c8-73388f5a3c6c-1973,1973,1973,1,2061300521
0b4751e8-b828-449f-abdd-deb042c728ef-1949,1949,1949,1,2047005708
0b8373ea-5505-4c96-99ff-b8da87a2ce3e-2020,2020,2020,1,2107594303
0c74341d-dff9-455e-a401-8950f0826867-2010,2010,2010,1,48994394
0c74341d-dff9-455e-a401-8950f0826867-2013,2013,2013,1,47027476
0cb93666-8c83-4aa0-8b3a-ff24f0c4b9fc-2017,2017,2017,1,4279680
0ce045cd-d837-4b80-98f4-715483fc1962-1979,1979,1979,1,149618318
0d46a6d7-94c8-4206-a9f6-6a81388f964d-2010,2010,2010,1,14487917
0e68f952-7316-4b0e-9470-7e833d0eafa6-2000,2000,2000,1,881349513
0ed0ece3-f3ec-4835-aaab-1d840a580c55-2021,2021,2021,1,764841520
0fe66fba-fbae-4230-afc2-1ec945024c86-2019,2019,2019,1,3039031
10a4a695-8417-42c7-983d-742df48b3905-2022,2022,2022,1,2097221
10aeaa7b-eb72-46ce-9823-168542246e83-2008,2008,2008,1,2483983
111644b3-f1fb-4efa-a7cf-9a6b74af6da5-1935,1935,1935,1,11389934
1186b14a-7b03-409b-97c0-b8ff77066e0b-2021,2021,2021,1,106839511
1283a59c-0d1f-48c3-81d7-02172f597e70-2012,2012,2012,1,514130547
1283a59c-0d1f-48c3-81d7-02172f597e70-2019,2019,2019,1,2065953637
12ace622-3f87-4fa5-99e2-48cc71da77d7-2021,2021,2021,1,11901577
12fff95b-d469-49a0-84a5-4fd4696c3f28-2020,2020,2020,1,459277142
134990b4-0824-4d08-bc6b-61841a023fd4-2019,2019,2019,1,47724896
136c8b3d-48ba-4a61-bcd1-f04045312cd3-2018,2018,2018,1,41203879
137df871-0be4-4ea4-9f85-52b2b36070a3-2014,2014,2014,1,2063890978
137df871-0be4-4ea4-9f85-52b2b36070a3-2005,2005,2005,1,98915145
142347a8-a3f6-4ce4-bc56-09bc8fc9461d-2022,2022,2022,1,759320807
145b9a93-ba02-4691-b7ef-b5fdc4aaa8a3-2022,2022,2022,1,2007577497
14e703a0-3798-4446-9a68-94bd2a918b4d-2012,2012,2012,1,6496669
15049b43-0af1-46bb-8a0b-83e5510cefa0-2021,2021,2021,1,2072171583
15049b43-0af1-46bb-8a0b-83e5510cefa0-2011,2011,2011,1,12352276
15049b43-0af1-46bb-8a0b-83e5510cefa0-2007,2007,2007,1,38109793
15049b43-0af1-46bb-8a0b-83e5510cefa0-2008,2008,2008,1,5720582
15049b43-0af1-46bb-8a0b-83e5510cefa0-2009,2009,2009,1,49967823
15049b43-0af1-46bb-8a0b-83e5510cefa0-2010,2010,2010,1,873546853
15049b43-0af1-46bb-8a0b-83e5510cefa0-2006,2006,2006,1,38559013
1558bc92-3574-4cd1-9b9a-0fccd2957ffe-1971,1971,1971,1,2053023711
15a12adf-61c6-4c5f-9edc-675b2ee2f6e2-2020,2020,2020,1,433360708
15ab6d75-0b73-455b-9f61-16f62a8fb66d-2010,2010,2010,1,92103439
15ccb98b-6b97-45c2-9cf1-b85015b6a729-2019,2019,2019,1,960420842
175cd389-c5bd-489e-a4d3-a03010e52343-2013,2013,2013,1,708678952
177d108f-bedb-4283-af7f-6d3919529bbc-1995,1995,1995,1,777729910
185d0b79-ac59-4503-bb30-14fca2190fc0-2013,2013,2013,1,4856437
185d0b79-ac59-4503-bb30-14fca2190fc0-2020,2020,2020,1,2201184337
18977992-f8e8-4922-8c81-8230172787bb-2022,2022,2022,1,2108115827
18b45ae1-2727-4c68-afd1-a9c56e174c48-2015,2015,2015,1,49397614
18bd75fb-03db-4a15-ba44-fe2fecdef51b-2016,2016,2016,1,47193300
1954882c-493a-4098-abe4-fcd30f330157-2014,2014,2014,1,465532973
19e47693-2094-42c1-b333-786ddeaef505-2012,2012,2012,1,144852963
19f5f87c-9a59-4397-9acb-88036fb67d36-2019,2019,2019,1,1844188
1a29df73-1926-4aee-af99-8b3b4537f9a0-2021,2021,2021,1,16132520
1a5c69a0-eb2a-4c17-aade-ef464d085987-1999,1999,1999,1,144332884
1bb9d4f1-b232-499d-b2d2-dd17b5f2cc88-2021,2021,2021,1,143895133
1bce206e-68bb-4431-9d27-9d8a5072005f-2017,2017,2017,1,4024284
1bce206e-68bb-4431-9d27-9d8a5072005f-1987,1987,1987,1,2063945700
1bce206e-68bb-4431-9d27-9d8a5072005f-1986,1986,1986,1,1423324885
1c60c14e-1b6e-4198-a3de-545707da4d81-2022,2022,2022,1,2242143
1c94bb2e-f9df-43a1-b99b-5590cca7d15f-2020,2020,2020,1,2075634625
1cd505d9-195d-4f99-b91c-169e872644d4-2021,2021,2021,1,2149812974
1ddf450d-8cac-4998-b9f0-29ee0fd569b2-1952,1952,1952,1,2109609555
1dfaa555-69de-4420-8883-a43b394191ef-2022,2022,2022,1,32078675
1ec2aefc-fc1e-40a8-94f5-6df6dc894032-2012,2012,2012,1,2069037279
1f6a6b6e-149c-489e-b919-f10e05d8569e-2018,2018,2018,1,78892585
1f732346-014b-468b-af67-371e4fd031b4-2008,2008,2008,1,14208780
1f732346-014b-468b-af67-371e4fd031b4-1995,1995,1995,1,97897183
1f732346-014b-468b-af67-371e4fd031b4-1999,1999,1999,1,4739937
1f732346-014b-468b-af67-371e4fd031b4-1996,1996,1996,1,2109644062
20f49295-6ad9-4d39-ac66-a41cd69f0e19-2022,2022,2022,1,98915145
219d1d7d-8f62-491d-86d9-1430b9d19c35-2020,2020,2020,1,89020523
21b36238-c30e-4cf2-aaff-afc89e023d0e-2009,2009,2009,1,1478444208
228761ec-c40a-479b-8309-9dcbe9851bcd-2019,2019,2019,1,72426080
2294caa9-0a4e-478e-9cad-c0218907d492-2005,2005,2005,1,104079287
22fa9d61-53c5-41ed-9de0-f4d601bc7347-2018,2018,2018,1,2636418
23646b6a-80e0-4e15-8458-793e9a299698-2019,2019,2019,1,145283885
250bfd38-00d4-4635-9507-8838d79ebb72-2013,2013,2013,1,144071907
25248f80-fe99-48e5-9b8e-9baef3b8e23b-2021,2021,2021,1,2065578072
2546e5d5-fbeb-4173-aeb0-97ed573a1285-2021,2021,2021,1,7202906
25564909-d7a4-4642-ac87-ffe9b2565807-1983,1983,1983,1,2166786993
25a71dc7-cafb-40da-a773-86dec5d4d682-2020,2020,2020,1,628350995
2633f5b2-c15c-49fe-80f5-07523e770c26-2020,2020,2020,1,560242511
2633f5b2-c15c-49fe-80f5-07523e770c26-2019,2019,2019,1,8337847
26c84d4a-ce4a-4dbd-879b-d2507b6acf04-2018,2018,2018,1,48694279
26ed29a9-64ce-4d6c-9024-8b022fd2fe22-2008,2008,2008,1,474795046
27463caa-f361-420e-afb2-77c6be2a1337-1971,1971,1971,1,2398619
28148b64-bce5-4f88-a9a6-664735732a0f-2021,2021,2021,1,3673489
28477905-a66a-4e48-bf6e-2c3518b17bf0-1995,1995,1995,1,39750554
28d1c5f7-9393-49a1-9df8-738e3f3811e7-2021,2021,2021,1,8904872
29c86519-a0ec-42da-8e00-c99b331ab98d-2019,2019,2019,1,9913139
2ae18de8-1e0b-4f92-9aa3-866ffc4f36e7-2020,2020,2020,1,13375891
2af06e1c-c45a-43d7-92d3-adfce7014142-2021,2021,2021,1,31839105
2b946b35-df57-49f8-9d9a-045ee806060f-2004,2004,2004,1,2496323
2b946b35-df57-49f8-9d9a-045ee806060f-1964,1964,1964,1,3462762
2baad992-2268-4c38-9120-e453622f2eeb-2021,2021,2021,1,48855362
2bbc1e45-4074-471d-b003-2c8f5a99cdb0-2022,2022,2022,1,1382539238
2c1f0cb4-af94-4b6d-ab03-1fc4e0d4169f-2019,2019,2019,1,2108886891
2c469df0-fa01-4dee-8f25-0d87a6fc4ef1-2015,2015,2015,1,2090311691
2c469df0-fa01-4dee-8f25-0d87a6fc4ef1-2008,2008,2008,1,2192288609
2c60bff9-794b-484c-83ab-9212eff9fc5a-2022,2022,2022,1,144392052
2cdc0127-f574-4970-a7f8-cd87a6975181-2005,2005,2005,1,2066639384
2d2c0349-4b4f-4695-9099-d19f36f4f312-1999,1999,1999,1,2075649023
2e8eb881-9847-4de2-82f3-8aaf7a622e13-2019,2019,2019,1,8033247
2ea11618-81a8-44f4-9884-0edc41a4b13c-1983,1983,1983,1,2161829
2f653012-899b-4db2-8945-60f9304c779e-2019,2019,2019,1,145088135
2f6dc6c9-f90a-4dfe-8a86-3949bc86aea2-1996,1996,1996,1,4337358
2f9ee757-886e-482e-93c3-8065b9912e63-1967,1967,1967,1,149799193
2ffaf997-f719-4744-8142-983c334b1797-2020,2020,2020,1,145095618
2ffaf997-f719-4744-8142-983c334b1797-1988,1988,1988,1,372639545
2ffaf997-f719-4744-8142-983c334b1797-2004,2004,2004,1,92164500
3066c994-687a-417d-9f08-dabb65f37093-2022,2022,2022,1,39623058
3096eb5c-d18c-4877-94cd-28edd3a9c357-2022,2022,2022,1,40269325
3096eb5c-d18c-4877-94cd-28edd3a9c357-2016,2016,2016,1,5821322
3096eb5c-d18c-4877-94cd-28edd3a9c357-2021,2021,2021,1,2402249
3096eb5c-d18c-4877-94cd-28edd3a9c357-2015,2015,2015,1,21307571
3096eb5c-d18c-4877-94cd-28edd3a9c357-2017,2017,2017,1,1402705761
30a3516f-33cf-46d0-bd04-26474fc49522-2019,2019,2019,1,8337847
312ca99c-9149-490d-813e-c60d5e949f65-2020,2020,2020,1,34948699
31360f9e-e93e-467e-9b41-9fdb3e15ca5a-2007,2007,2007,1,35131594
31b2ea45-decb-4c4d-8e3e-683974781c91-2022,2022,2022,1,1738532567
3227dfc6-3c54-47e6-a0fc-39be9c511d98-2006,2006,2006,1,5651498
3227dfc6-3c54-47e6-a0fc-39be9c511d98-2012,2012,2012,1,27975438
324c87d0-1d52-4a84-8e71-3acf0d15587a-2013,2013,2013,1,144383185
326674e5-1f35-49c1-98db-2fc2da49b26d-2019,2019,2019,1,11829624
32d29099-0305-4734-b3ec-534d630e10ff-2018,2018,2018,1,654818056
33cf9dfc-d92b-46f1-a71a-c9777810486d-2015,2015,2015,1,210269472
33f68909-043d-420c-b41b-00f6ee97db43-2022,2022,2022,1,78670480
3416dd37-f45d-40ed-b04e-875fcff8fa2f-2020,2020,2020,1,2633493
346d37c6-8ac8-4510-9273-a445b61e92dd-2017,2017,2017,1,707238682
34926d04-db90-43ec-8891-1cae74c17a1e-2004,2004,2004,1,2569204
34e959c8-272f-4460-aa67-7cfc351960ad-2018,2018,2018,1,104503523
36020338-a0e3-4eba-aa2f-78a1815fd1a6-2018,2018,2018,1,12831473
3602650f-9fe5-4078-9a5f-d8c95032a34a-2014,2014,2014,1,2061721570
3687d0a0-e583-4c86-b239-50d545661574-2008,2008,2008,1,8461018
37f1b09a-a6af-4878-9836-fef05322a84a-2022,2022,2022,1,304283942
38278c2e-2198-4d61-b807-f318d824b077-1988,1988,1988,1,144482154
38e536b3-c893-4eab-8177-5cd8db8952e3-2018,2018,2018,1,404520065
